timestamp,lidar_right,lidar_front_right,lidar_front,lidar_left,odom_linear_x,odom_angular_z,pos_x,pos_y,cmd_linear_x,cmd_angular_z,imu_angular_z,imu_accel_x,imu_accel_y,wheel_speed_0,wheel_speed_1,wheel_speed_2,wheel_speed_3,distance_travelled,action_label
2026-07-09 12:28:47.986,65.533,1.201,0.852,11.36,-0.0017,-0.0075,-5.6865,-5.2739,0.0,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,1.7357,searching_wall
2026-07-09 12:28:48.086,65.533,1.193,0.859,11.374,-0.0009,-0.0058,-5.6878,-5.2822,0.0,0.0,0.1193,-0.0766,-0.4982,0.0,0.0,0.0,0.0,1.7393,searching_wall
2026-07-09 12:28:48.186,65.533,1.194,0.855,11.378,-0.0007,-0.0071,-5.6893,-5.2907,0.0,0.0,-0.0554,0.0575,0.6802,0.0,0.0,0.0,0.0,1.7432,searching_wall
2026-07-09 12:28:48.286,65.533,1.196,0.851,11.37,-0.0011,-0.0063,-5.6902,-5.2987,0.0,0.0,-0.0618,0.0096,0.364,0.0,0.0,0.0,0.0,1.7463,searching_wall
2026-07-09 12:28:48.386,65.533,1.196,0.851,11.385,-0.0026,-0.0087,-5.6906,-5.3068,0.0,0.0,-0.2376,-0.0575,0.4982,0.0,0.0,0.0,0.0,1.7491,searching_wall
2026-07-09 12:28:48.486,65.533,1.195,0.854,11.376,-0.0011,-0.0014,-5.6923,-5.3161,0.0,0.0,-0.9396,0.1054,-0.4503,0.0,0.0,0.0,0.0,1.7534,searching_wall
2026-07-09 12:28:48.586,65.533,1.2,0.852,11.384,-0.0009,-0.0031,-5.6947,-5.3265,0.0,0.0,-0.6413,-0.2682,-0.2874,0.0,0.0,0.0,0.0,1.7588,searching_wall
2026-07-09 12:28:48.686,65.533,1.195,0.855,11.364,-0.0003,0.0013,-5.6979,-5.3368,0.0,0.0,2.6877,0.4982,-1.2837,0.0,0.0,0.0,0.0,1.765,searching_wall
2026-07-09 12:28:48.786,65.533,1.192,0.852,11.384,-0.0002,-0.0012,-5.7014,-5.3471,0.0,0.0,-0.1097,-0.6419,-0.2299,0.0,0.0,0.0,0.0,1.7716,searching_wall
2026-07-09 12:28:48.886,65.533,1.194,0.857,11.366,-0.0002,-0.0002,-5.7047,-5.3568,0.0,0.0,0.376,-0.3353,0.4982,0.0,0.0,0.0,0.0,1.7777,searching_wall
2026-07-09 12:28:48.986,65.533,1.193,0.857,11.385,-0.0009,-0.0016,-5.7078,-5.3668,0.0,0.0,1.0589,-0.2203,-0.0383,0.0,0.0,0.0,0.0,1.7839,searching_wall
